"","label","nodeClass","LDAupper","LDAmean","LDAlower","Sign_group","pvalue","fdr"
"9428","OTU_5990","OTU",NA,NA,NA,NA,0.546158208940304,0.775750764555047
"9429","OTU_5994","OTU",NA,NA,NA,NA,0.406846324308526,0.658478063002979
"9430","OTU_6000","OTU",NA,NA,NA,NA,0.754588333493297,0.925566829399084
"9431","OTU_6001","OTU",NA,NA,NA,NA,0.805471359660325,0.939871136370554
"9432","OTU_6006","OTU",NA,NA,NA,NA,0.978637896216721,0.986142002662352
"9433","OTU_6024","OTU",NA,NA,NA,NA,0.332173843947689,0.621317957838504
"9434","OTU_6030","OTU",NA,NA,NA,NA,0.86557660679011,0.939871136370554
"9435","OTU_6031","OTU",NA,NA,NA,NA,0.276665976417865,0.621317957838504
"9436","OTU_6032","OTU",NA,NA,NA,NA,0.29256722525529,0.621317957838504
"9437","OTU_6041","OTU",NA,NA,NA,NA,0.0893755752207247,0.621317957838504
"9438","OTU_6044","OTU",NA,NA,NA,NA,0.234904501868897,0.621317957838504
"9439","OTU_6051","OTU",NA,NA,NA,NA,0.561127904866804,0.779321590906484
"9440","OTU_6054","OTU",NA,NA,NA,NA,0.751251135813019,0.923899061134278
"9441","OTU_6058","OTU",NA,NA,NA,NA,0.934268223267336,0.958379829102265
"9442","OTU_6077","OTU",NA,NA,NA,NA,0.546158136701609,0.775750764555047
"9443","OTU_6090","OTU",NA,NA,NA,NA,0.208305774726684,0.621317957838504
"9444","OTU_6098","OTU",NA,NA,NA,NA,0.769200539694735,0.937096036246038
"9445","OTU_6099","OTU",NA,NA,NA,NA,0.865429011361114,0.939871136370554
"9446","OTU_6102","OTU",NA,NA,NA,NA,0.935253297819303,0.958379829102265
"9447","OTU_6122","OTU",NA,NA,NA,NA,0.836085226680749,0.939871136370554
"9448","OTU_6127","OTU",NA,NA,NA,NA,0.700610875390387,0.88417665949655
"9449","OTU_6140","OTU",NA,NA,NA,NA,0.556079569935272,0.778482649430736
"9450","OTU_6144","OTU",NA,NA,NA,NA,0.237718045898587,0.621317957838504
"9451","OTU_6147","OTU",NA,NA,NA,NA,0.788849321281522,0.939871136370554
"9452","OTU_6169","OTU",NA,NA,NA,NA,0.057303271778874,0.602015835645445
"9453","OTU_6172","OTU",NA,NA,NA,NA,0.156016171150092,0.621317957838504
"9454","OTU_6182","OTU",NA,NA,NA,NA,0.360334346646287,0.621317957838504
"9455","OTU_6183","OTU",NA,NA,NA,NA,0.0238069929535803,0.411933817448523
"9456","OTU_6189","OTU",NA,NA,NA,NA,0.145231121033385,0.621317957838504
"9457","OTU_6195","OTU",NA,NA,NA,NA,0.217405190981292,0.621317957838504
"9458","OTU_6204","OTU",NA,NA,NA,NA,0.34831188138185,0.621317957838504
"9459","OTU_6205","OTU",NA,NA,NA,NA,0.305542157674991,0.621317957838504
"9460","OTU_6210","OTU",NA,NA,NA,NA,0.315835875031021,0.621317957838504
"9461","OTU_6221","OTU",NA,NA,NA,NA,0.778263930758353,0.939871136370554
"9462","OTU_6239","OTU",NA,NA,NA,NA,0.556070485917334,0.778482649430736
"9463","OTU_6240","OTU",NA,NA,NA,NA,0.866167095503841,0.939871136370554
"9464","OTU_6267","OTU",NA,NA,NA,NA,0.246865491472045,0.621317957838504
"9465","OTU_6271","OTU",NA,NA,NA,NA,0.637484072838491,0.850495115245054
"9466","OTU_6276","OTU",NA,NA,NA,NA,0.0944939926646271,0.621317957838504
"9467","OTU_6281","OTU",NA,NA,NA,NA,0.0260323362027047,0.433697016916367
"9468","OTU_6287","OTU",NA,NA,NA,NA,0.136985288612614,0.621317957838504
"9469","OTU_6292","OTU",NA,NA,NA,NA,0.946012485481052,0.962890225460256
"9470","OTU_6293","OTU",NA,NA,NA,NA,0.523305817971876,0.764335312137878
"9471","OTU_6298","OTU",NA,NA,NA,NA,0.217404993292354,0.621317957838504
"9472","OTU_6300","OTU",NA,NA,NA,NA,0.217278420964308,0.621317957838504
"9473","OTU_6308","OTU",NA,NA,NA,NA,0.983917739488558,0.987389536862991
"9474","OTU_6312","OTU",NA,NA,NA,NA,0.751784572360307,0.923899061134278
"9475","OTU_6319","OTU",NA,NA,NA,NA,0.787295726603942,0.939871136370554
"9476","OTU_6329","OTU",NA,NA,NA,NA,0.841418300724047,0.939871136370554
"9477","OTU_6331","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"9478","OTU_6343","OTU",NA,NA,NA,NA,0.556406430306752,0.778482649430736
"9479","OTU_6344","OTU",NA,NA,NA,NA,0.633941686717813,0.850495115245054
"9480","OTU_6347","OTU",NA,NA,NA,NA,0.148058559077225,0.621317957838504
"9481","OTU_6352","OTU",NA,NA,NA,NA,0.288541122277263,0.621317957838504
"9482","OTU_6354","OTU",NA,NA,NA,NA,0.61349114046831,0.834290157124155
"9483","OTU_6356","OTU",NA,NA,NA,NA,0.866167095503841,0.939871136370554
"9484","OTU_6358","OTU",NA,NA,NA,NA,0.254053495864584,0.621317957838504
"9485","OTU_6365","OTU",NA,NA,NA,NA,0.968799878106468,0.981263579270879
"9486","OTU_6376","OTU",NA,NA,NA,NA,0.191145423425299,0.621317957838504
"9487","OTU_6378","OTU",NA,NA,NA,NA,0.508192955182428,0.757624078708084
"9488","OTU_6385","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"9489","OTU_6402","OTU",NA,NA,NA,NA,0.73522109691319,0.909658012118933
"9490","OTU_6432","OTU",NA,NA,NA,NA,0.275596475052218,0.621317957838504
"9491","OTU_6441","OTU",NA,NA,NA,NA,0.523305817971876,0.764335312137878
"9492","OTU_6446","OTU",NA,NA,NA,NA,0.155655266851475,0.621317957838504
"9493","OTU_6456","OTU",NA,NA,NA,NA,0.914200246836253,0.946846706352038
"9494","OTU_6479","OTU",NA,NA,NA,NA,0.0725577315963219,0.621317957838504
"9495","OTU_6487","OTU",NA,NA,NA,NA,0.548792847284913,0.777374940902023
"9496","OTU_6499","OTU",NA,NA,NA,NA,0.286112796149336,0.621317957838504
"9497","OTU_6507","OTU",NA,NA,NA,NA,0.936647025372928,0.958734909136288
"9498","OTU_6519","OTU",NA,NA,NA,NA,0.677212446486578,0.86160667475474
"9499","OTU_6521","OTU",NA,NA,NA,NA,0.25370652753093,0.621317957838504
"9500","OTU_6527","OTU",NA,NA,NA,NA,0.344282347127736,0.621317957838504
"9501","OTU_6534","OTU",NA,NA,NA,NA,0.124586572254664,0.621317957838504
"9502","OTU_6536","OTU",NA,NA,NA,NA,0.876851652700479,0.939871136370554
"9503","OTU_6537","OTU",NA,NA,NA,NA,0.0836566229287279,0.621317957838504
"9504","OTU_6547","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9505","OTU_6549","OTU",NA,NA,NA,NA,0.0999393897783264,0.621317957838504
"9506","OTU_6588","OTU",NA,NA,NA,NA,0.566201273541118,0.785102512111581
"9507","OTU_6608","OTU",NA,NA,NA,NA,0.0398041961416727,0.514409664143455
"9508","OTU_6620","OTU",NA,NA,NA,NA,0.451823724791166,0.709367404590521
"9509","OTU_6622","OTU",NA,NA,NA,NA,0.0380266733929744,0.514409664143455
"9510","OTU_6633","OTU",NA,NA,NA,NA,0.865734847640894,0.939871136370554
"9511","OTU_6635","OTU",NA,NA,NA,NA,0.846924606741022,0.939871136370554
"9512","OTU_6656","OTU",NA,NA,NA,NA,0.76920061824822,0.937096036246038
"9513","OTU_6658","OTU",NA,NA,NA,NA,0.90452922743387,0.939871136370554
"9514","OTU_6665","OTU",NA,NA,NA,NA,0.384975562011869,0.649350211041529
"9515","OTU_6688","OTU",NA,NA,NA,NA,0.309915625784756,0.621317957838504
"9516","OTU_6737","OTU",NA,NA,NA,NA,0.501057356445786,0.749894695436821
"9517","OTU_6742","OTU",NA,NA,NA,NA,0.863252767661029,0.939871136370554
"9518","OTU_6746","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9519","OTU_6755","OTU",NA,NA,NA,NA,0.978637896216721,0.986142002662352
"9520","OTU_6780","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"9521","OTU_6805","OTU",NA,NA,NA,NA,0.360409322265045,0.621317957838504
"9522","OTU_6811","OTU",NA,NA,NA,NA,0.217151886885937,0.621317957838504
"9523","OTU_6822","OTU",NA,NA,NA,NA,0.300079187881244,0.621317957838504
"9524","OTU_6828","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9525","OTU_6830","OTU",NA,NA,NA,NA,0.448941106652444,0.709367404590521
"9526","OTU_6834","OTU",NA,NA,NA,NA,0.494743476590706,0.742719368662719
"9527","OTU_6846","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9528","OTU_6849","OTU",NA,NA,NA,NA,0.553024828361171,0.778482649430736
"9529","OTU_6861","OTU",NA,NA,NA,NA,0.399449098779987,0.656844105066831
"9530","OTU_6870","OTU",NA,NA,NA,NA,0.189578924862985,0.621317957838504
"9531","OTU_6877","OTU",NA,NA,NA,NA,0.448640531078245,0.709367404590521
"9532","OTU_6880","OTU",NA,NA,NA,NA,0.143336564795089,0.621317957838504
"9533","OTU_6893","OTU",NA,NA,NA,NA,0.00929776980667996,0.228605166021015
"9534","OTU_6894","OTU",NA,NA,NA,NA,0.0636108930069007,0.602015835645445
"9535","OTU_6909","OTU",NA,NA,NA,NA,0.457689474944614,0.709367404590521
"9536","OTU_6940","OTU",NA,NA,NA,NA,0.217547705337896,0.621317957838504
"9537","OTU_6949","OTU",NA,NA,NA,NA,0.193695725044409,0.621317957838504
"9538","OTU_6956","OTU",NA,NA,NA,NA,0.0920637326440887,0.621317957838504
"9539","OTU_6990","OTU",NA,NA,NA,NA,0.546158136701609,0.775750764555047
"9540","OTU_6999","OTU",NA,NA,NA,NA,0.316007723057772,0.621317957838504
"9541","OTU_7002","OTU",NA,NA,NA,NA,0.2685809634646,0.621317957838504
"9542","OTU_7005","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"9543","OTU_7016","OTU",NA,NA,NA,NA,0.665376883874238,0.850495115245054
"9544","OTU_7031","OTU",NA,NA,NA,NA,0.288535407810314,0.621317957838504
"9545","OTU_7041","OTU",NA,NA,NA,NA,0.342322713635668,0.621317957838504
"9546","OTU_7046","OTU",NA,NA,NA,NA,0.30958810564132,0.621317957838504
"9547","OTU_7067","OTU",NA,NA,NA,NA,0.111389498613324,0.621317957838504
"9548","OTU_7069","OTU",NA,NA,NA,NA,0.978637896216721,0.986142002662352
"9549","OTU_7077","OTU",NA,NA,NA,NA,0.935651478818499,0.958379829102265
"9550","OTU_7086","OTU",NA,NA,NA,NA,0.316007723057772,0.621317957838504
"9551","OTU_7092","OTU",NA,NA,NA,NA,0.253089750362782,0.621317957838504
"9552","OTU_7101","OTU",NA,NA,NA,NA,0.835726142618981,0.939871136370554
"9553","OTU_7108","OTU",NA,NA,NA,NA,0.0626429400621711,0.602015835645445
"9554","OTU_7118","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"9555","OTU_7131","OTU",NA,NA,NA,NA,0.407619231660537,0.658850153472859
"9556","OTU_7148","OTU",NA,NA,NA,NA,0.237718195763907,0.621317957838504
"9557","OTU_7149","OTU",NA,NA,NA,NA,0.0594092826405965,0.602015835645445
"9558","OTU_7162","OTU",NA,NA,NA,NA,0.432731844238485,0.691463756139566
"9559","OTU_7173","OTU",NA,NA,NA,NA,0.915870337144089,0.947649287265454
"9560","OTU_7191","OTU",NA,NA,NA,NA,0.145860857769774,0.621317957838504
"9561","OTU_7193","OTU",NA,NA,NA,NA,0.714572056605667,0.892395499975159
"9562","OTU_7224","OTU",NA,NA,NA,NA,0.824072233409826,0.939871136370554
"9563","OTU_7225","OTU",NA,NA,NA,NA,0.124485107708199,0.621317957838504
"9564","OTU_7250","OTU",NA,NA,NA,NA,0.28001343958222,0.621317957838504
"9565","OTU_7251","OTU",NA,NA,NA,NA,0.637634015665578,0.850495115245054
"9566","OTU_7259","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9567","OTU_7260","OTU",NA,NA,NA,NA,0.620768091755294,0.841543539299739
"9568","OTU_7266","OTU",NA,NA,NA,NA,0.242401412084965,0.621317957838504
"9569","OTU_7275","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9570","OTU_7277","OTU",NA,NA,NA,NA,0.86557660679011,0.939871136370554
"9571","OTU_7281","OTU",NA,NA,NA,NA,0.789306533074226,0.939871136370554
"9572","OTU_7284","OTU",NA,NA,NA,NA,0.239336926481225,0.621317957838504
"9573","OTU_7286","OTU",NA,NA,NA,NA,0.637918403248636,0.850495115245054
"9574","OTU_7302","OTU",NA,NA,NA,NA,0.0670478482797343,0.603410336237627
"9575","OTU_7306","OTU",NA,NA,NA,NA,0.539845028011308,0.775126027842199
"9576","OTU_7318","OTU",NA,NA,NA,NA,0.73408877376211,0.909266449901825
"9577","OTU_7325","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"9578","OTU_7328","OTU",NA,NA,NA,NA,0.36649642509216,0.625985708764711
"9579","OTU_7332","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9580","OTU_7343","OTU",NA,NA,NA,NA,0.152863748089027,0.621317957838504
"9581","OTU_7346","OTU",NA,NA,NA,NA,0.836204939344992,0.939871136370554
"9582","OTU_7362","OTU",NA,NA,NA,NA,0.556871581482687,0.778482649430736
"9583","OTU_7370","OTU",NA,NA,NA,NA,0.876404145633948,0.939871136370554
"9584","OTU_7384","OTU",NA,NA,NA,NA,0.188375898663733,0.621317957838504
"9585","OTU_7388","OTU",NA,NA,NA,NA,0.904739443744655,0.939871136370554
"9586","OTU_7409","OTU",NA,NA,NA,NA,0.86557660679011,0.939871136370554
"9587","OTU_7433","OTU",NA,NA,NA,NA,0.0947162094327035,0.621317957838504
"9588","OTU_7437","OTU",NA,NA,NA,NA,0.0247275533426651,0.416607894734291
"9589","OTU_7481","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9590","OTU_7487","OTU",NA,NA,NA,NA,0.193695732834737,0.621317957838504
"9591","OTU_7496","OTU",NA,NA,NA,NA,0.697586644318496,0.881316386928825
"9592","OTU_7500","OTU",NA,NA,NA,NA,0.71381845293304,0.891922007910759
"9593","OTU_7501","OTU",NA,NA,NA,NA,0.403956809778196,0.656844105066831
"9594","OTU_7509","OTU",NA,NA,NA,NA,0.978056198290318,0.986142002662352
"9595","OTU_7515","OTU",NA,NA,NA,NA,0.402648351854096,0.656844105066831
"9596","OTU_7518","OTU",NA,NA,NA,NA,0.0659989834501894,0.602015835645445
"9597","OTU_7531","OTU",NA,NA,NA,NA,0.665061999045931,0.850495115245054
"9598","OTU_7546","OTU",NA,NA,NA,NA,0.548453301326125,0.777067265727513
"9599","OTU_7559","OTU",NA,NA,NA,NA,0.45308213918636,0.709367404590521
"9600","OTU_7566","OTU",NA,NA,NA,NA,0.304416893697856,0.621317957838504
"9601","OTU_7567","OTU",NA,NA,NA,NA,0.835726165282996,0.939871136370554
"9602","OTU_7574","OTU",NA,NA,NA,NA,0.77660007432829,0.939871136370554
"9603","OTU_7575","OTU",NA,NA,NA,NA,0.0216006413360001,0.388668763604798
"9604","OTU_7584","OTU",NA,NA,NA,NA,0.403851138325486,0.656844105066831
"9605","OTU_7585","OTU",NA,NA,NA,NA,0.193695732834737,0.621317957838504
"9606","OTU_7586","OTU",NA,NA,NA,NA,0.865734847640894,0.939871136370554
"9607","OTU_7598","OTU",NA,NA,NA,NA,0.429873319032398,0.687703475288586
"9608","OTU_7604","OTU",NA,NA,NA,NA,0.539845028011308,0.775126027842199
"9609","OTU_7618","OTU",NA,NA,NA,NA,0.15216519517422,0.621317957838504
"9610","OTU_7627","OTU",NA,NA,NA,NA,0.8295609146373,0.939871136370554
"9611","OTU_7676","OTU",NA,NA,NA,NA,0.46790499626879,0.709367404590521
"9612","OTU_7687","OTU",NA,NA,NA,NA,0.546913449017712,0.775750764555047
"9613","OTU_7706","OTU",NA,NA,NA,NA,0.652889157823291,0.850495115245054
"9614","OTU_7709","OTU",NA,NA,NA,NA,0.448099958636358,0.709367404590521
"9615","OTU_7720","OTU",NA,NA,NA,NA,0.405613061955701,0.65772758876401
"9616","OTU_7722","OTU",NA,NA,NA,NA,0.24700248023755,0.621317957838504
"9617","OTU_7725","OTU",NA,NA,NA,NA,0.788849321281522,0.939871136370554
"9618","OTU_7737","OTU",NA,NA,NA,NA,0.467772145743268,0.709367404590521
"9619","OTU_7739","OTU",NA,NA,NA,NA,0.545969491604041,0.775750764555047
"9620","OTU_7741","OTU",NA,NA,NA,NA,0.240666497359787,0.621317957838504
"9621","OTU_7749","OTU",NA,NA,NA,NA,0.530191554783249,0.76991312882143
"9622","OTU_7763","OTU",NA,NA,NA,NA,0.7352212041145,0.909658012118933
"9623","OTU_7783","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9624","OTU_7785","OTU",NA,NA,NA,NA,0.852422481836925,0.939871136370554
"9625","OTU_7788","OTU",NA,NA,NA,NA,0.795094065095116,0.939871136370554
"9626","OTU_7800","OTU",NA,NA,NA,NA,0.467772145743268,0.709367404590521
"9627","OTU_7805","OTU",NA,NA,NA,NA,0.665061999045931,0.850495115245054
"9628","OTU_7813","OTU",NA,NA,NA,NA,0.836803481096724,0.939871136370554
"9629","OTU_7818","OTU",NA,NA,NA,NA,0.809492868941032,0.939871136370554
"9630","OTU_7824","OTU",NA,NA,NA,NA,0.193695725044409,0.621317957838504
"9631","OTU_7827","OTU",NA,NA,NA,NA,0.539806993629939,0.775126027842199
"9632","OTU_7845","OTU",NA,NA,NA,NA,0.12409007569437,0.621317957838504
"9633","OTU_7851","OTU",NA,NA,NA,NA,0.0647309400054267,0.602015835645445
"9634","OTU_7858","OTU",NA,NA,NA,NA,0.865871846140884,0.939871136370554
"9635","OTU_7864","OTU",NA,NA,NA,NA,0.304200415122242,0.621317957838504
"9636","OTU_7869","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"9637","OTU_7874","OTU",NA,NA,NA,NA,0.935651478818499,0.958379829102265
"9638","OTU_7889","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9639","OTU_7891","OTU",NA,NA,NA,NA,0.523305817971876,0.764335312137878
"9640","OTU_7918","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9641","OTU_7921","OTU",NA,NA,NA,NA,0.713286911937992,0.891661048643251
"9642","OTU_7923","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9643","OTU_7943","OTU",NA,NA,NA,NA,0.54096031242695,0.77515531176915
"9644","OTU_7953","OTU",NA,NA,NA,NA,0.87606857772107,0.939871136370554
"9645","OTU_7955","OTU",NA,NA,NA,NA,0.665061999045931,0.850495115245054
"9646","OTU_7956","OTU",NA,NA,NA,NA,0.65351749018288,0.850495115245054
"9647","OTU_7957","OTU",NA,NA,NA,NA,0.654699695869946,0.850495115245054
"9648","OTU_7958","OTU",NA,NA,NA,NA,0.217404993292354,0.621317957838504
"9649","OTU_7983","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9650","OTU_8003","OTU",NA,NA,NA,NA,0.240741711484294,0.621317957838504
"9651","OTU_8007","OTU",NA,NA,NA,NA,0.560286714029548,0.778662450663892
"9652","OTU_8021","OTU",NA,NA,NA,NA,0.495248080338651,0.743184136939124
"9653","OTU_8022","OTU",NA,NA,NA,NA,0.665061999045931,0.850495115245054
"9654","OTU_8030","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"9655","OTU_8031","OTU",NA,NA,NA,NA,0.523305817971876,0.764335312137878
"9656","OTU_8041","OTU",NA,NA,NA,NA,0.123785624054153,0.621317957838504
"9657","OTU_8045","OTU",NA,NA,NA,NA,0.12378561748637,0.621317957838504
"9658","OTU_8047","OTU",NA,NA,NA,NA,0.0647531276257926,0.602015835645445
"9659","OTU_8049","OTU",NA,NA,NA,NA,0.718574518747593,0.896688765863483
"9660","OTU_8057","OTU",NA,NA,NA,NA,0.240967552511351,0.621317957838504
"9661","OTU_8063","OTU",NA,NA,NA,NA,0.970461954257061,0.982137713096108
"9662","OTU_8073","OTU",NA,NA,NA,NA,0.505023052065737,0.754589846745404
"9663","OTU_8084","OTU",NA,NA,NA,NA,0.941838139229838,0.962729753752823
"9664","OTU_8086","OTU",NA,NA,NA,NA,0.556406430306752,0.778482649430736
"9665","OTU_8112","OTU",NA,NA,NA,NA,0.713375562957174,0.891661048643251
"9666","OTU_8116","OTU",NA,NA,NA,NA,0.751730308182959,0.923899061134278
"9667","OTU_8134","OTU",NA,NA,NA,NA,0.559371828790665,0.778482649430736
"9668","OTU_8135","OTU",NA,NA,NA,NA,0.86557660679011,0.939871136370554
"9669","OTU_8141","OTU",NA,NA,NA,NA,0.781717311685175,0.939871136370554
"9670","OTU_8157","OTU",NA,NA,NA,NA,0.559829187790327,0.778482649430736
"9671","OTU_8166","OTU",NA,NA,NA,NA,0.240741711484294,0.621317957838504
"9672","OTU_8198","OTU",NA,NA,NA,NA,0.217404993292354,0.621317957838504
"9673","OTU_8202","OTU",NA,NA,NA,NA,0.0569814339930311,0.602015835645445
"9674","OTU_8217","OTU",NA,NA,NA,NA,0.644444481155771,0.850495115245054
"9675","OTU_8227","OTU",NA,NA,NA,NA,0.0659989834501894,0.602015835645445
"9676","OTU_8238","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"9677","OTU_8247","OTU",NA,NA,NA,NA,0.403745467212062,0.656844105066831
"9678","OTU_8261","OTU",NA,NA,NA,NA,0.15207740978081,0.621317957838504
"9679","OTU_8269","OTU",NA,NA,NA,NA,0.816090549605487,0.939871136370554
"9680","OTU_8290","OTU",NA,NA,NA,NA,0.597436748915326,0.817828214849853
"9681","OTU_8292","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"9682","OTU_8296","OTU",NA,NA,NA,NA,0.523305817971876,0.764335312137878
"9683","OTU_8305","OTU",NA,NA,NA,NA,0.540250389623054,0.775126027842199
"9684","OTU_8306","OTU",NA,NA,NA,NA,0.751251135813019,0.923899061134278
"9685","OTU_8307","OTU",NA,NA,NA,NA,0.403956846771345,0.656844105066831
"9686","OTU_8322","OTU",NA,NA,NA,NA,0.827048046057989,0.939871136370554
"9687","OTU_8326","OTU",NA,NA,NA,NA,0.546252583292561,0.775750764555047
"9688","OTU_8339","OTU",NA,NA,NA,NA,0.896917138831875,0.939871136370554
"9689","OTU_8348","OTU",NA,NA,NA,NA,0.825796595604084,0.939871136370554
"9690","OTU_8354","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9691","OTU_8355","OTU",NA,NA,NA,NA,0.865281404409963,0.939871136370554
"9692","OTU_8388","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9693","OTU_8416","OTU",NA,NA,NA,NA,0.0427012606925421,0.530970499015708
"9694","OTU_8433","OTU",NA,NA,NA,NA,0.835008130188776,0.939871136370554
"9695","OTU_8473","OTU",NA,NA,NA,NA,0.811139472279688,0.939871136370554
"9696","OTU_8479","OTU",NA,NA,NA,NA,0.810727712409313,0.939871136370554
"9697","OTU_8486","OTU",NA,NA,NA,NA,0.665061999045931,0.850495115245054
"9698","OTU_8509","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"9699","OTU_8516","OTU",NA,NA,NA,NA,0.408220892989801,0.659089054730004
"9700","OTU_8534","OTU",NA,NA,NA,NA,0.111389511122794,0.621317957838504
"9701","OTU_8540","OTU",NA,NA,NA,NA,0.982472361916331,0.986952009828085
"9702","OTU_8545","OTU",NA,NA,NA,NA,0.734654795987356,0.909371949497083
"9703","OTU_8551","OTU",NA,NA,NA,NA,0.45308213918636,0.709367404590521
"9704","OTU_8552","OTU",NA,NA,NA,NA,0.268245209356219,0.621317957838504
"9705","OTU_8557","OTU",NA,NA,NA,NA,0.124586572254664,0.621317957838504
"9706","OTU_8574","OTU",NA,NA,NA,NA,0.87606857772107,0.939871136370554
"9707","OTU_8575","OTU",NA,NA,NA,NA,0.523305817971876,0.764335312137878
"9708","OTU_8582","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9709","OTU_8591","OTU",NA,NA,NA,NA,0.193695732834737,0.621317957838504
"9710","OTU_8627","OTU",NA,NA,NA,NA,0.284067343075198,0.621317957838504
"9711","OTU_8629","OTU",NA,NA,NA,NA,0.230284978999051,0.621317957838504
"9712","OTU_8638","OTU",NA,NA,NA,NA,0.00858927208514797,0.21939487879691
"9713","OTU_8652","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9714","OTU_8654","OTU",NA,NA,NA,NA,0.12378561748637,0.621317957838504
"9715","OTU_8672","OTU",NA,NA,NA,NA,0.247276777096586,0.621317957838504
"9716","OTU_8675","OTU",NA,NA,NA,NA,0.467772145743268,0.709367404590521
"9717","OTU_8686","OTU",NA,NA,NA,NA,0.17274565042549,0.621317957838504
"9718","OTU_8700","OTU",NA,NA,NA,NA,0.342322713635668,0.621317957838504
"9719","OTU_8730","OTU",NA,NA,NA,NA,0.240741711484294,0.621317957838504
"9720","OTU_8735","OTU",NA,NA,NA,NA,0.467772145743268,0.709367404590521
"9721","OTU_8738","OTU",NA,NA,NA,NA,0.0659989976518141,0.602015835645445
"9722","OTU_8745","OTU",NA,NA,NA,NA,0.0651101519450902,0.602015835645445
"9723","OTU_8766","OTU",NA,NA,NA,NA,0.15207740978081,0.621317957838504
"9724","OTU_8771","OTU",NA,NA,NA,NA,0.36649642509216,0.625985708764711
"9725","OTU_8783","OTU",NA,NA,NA,NA,0.0807809099151055,0.621317957838504
"9726","OTU_8793","OTU",NA,NA,NA,NA,0.467772145743268,0.709367404590521
"9727","OTU_8799","OTU",NA,NA,NA,NA,0.975316462403408,0.984930598315763
"9728","OTU_8804","OTU",NA,NA,NA,NA,0.179277043330298,0.621317957838504
"9729","OTU_8810","OTU",NA,NA,NA,NA,0.124485107708199,0.621317957838504
"9730","OTU_8815","OTU",NA,NA,NA,NA,0.935651478818499,0.958379829102265
"9731","OTU_8816","OTU",NA,NA,NA,NA,0.795094065095116,0.939871136370554
"9732","OTU_8818","OTU",NA,NA,NA,NA,0.530191554783249,0.76991312882143
"9733","OTU_8832","OTU",NA,NA,NA,NA,0.901943328580291,0.939871136370554
"9734","OTU_8840","OTU",NA,NA,NA,NA,0.630868324960405,0.850495115245054
"9735","OTU_8841","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9736","OTU_8843","OTU",NA,NA,NA,NA,0.999960095871019,0.999960095871019
"9737","OTU_8850","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9738","OTU_8858","OTU",NA,NA,NA,NA,0.795094065095116,0.939871136370554
"9739","OTU_8874","OTU",NA,NA,NA,NA,0.781949088570435,0.939871136370554
"9740","OTU_8878","OTU",NA,NA,NA,NA,0.00202950800194546,0.0790844069060751
"9741","OTU_8902","OTU",NA,NA,NA,NA,0.746614720684763,0.920526917026733
"9742","OTU_8906","OTU",NA,NA,NA,NA,0.300334721359086,0.621317957838504
"9743","OTU_8914","OTU",NA,NA,NA,NA,0.523305817971876,0.764335312137878
"9744","OTU_8920","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"9745","OTU_8958","OTU",NA,NA,NA,NA,0.0654829362530467,0.602015835645445
"9746","OTU_8967","OTU",NA,NA,NA,NA,0.358117839140721,0.621317957838504
"9747","OTU_8980","OTU",NA,NA,NA,NA,0.555986407864086,0.778482649430736
"9748","OTU_8992","OTU",NA,NA,NA,NA,0.333240392917832,0.621317957838504
"9749","OTU_9013","OTU",NA,NA,NA,NA,0.27651137526994,0.621317957838504
"9750","OTU_9034","OTU",NA,NA,NA,NA,0.217912370344308,0.621317957838504
