species,pathway,cor,p_value,celltype
Butyricimonas,KEGG_PENTOSE_PHOSPHATE_PATHWAY,-0.0458772005060107,0.0126865709950708,Intermediate monocytes
Butyricimonas,KEGG_PEROXISOME,-0.08168273921582,8.87933640326363e-06,Intermediate monocytes
Butyricimonas,KEGG_PHENYLALANINE_METABOLISM,-0.0254653899692639,0.166665696065298,Intermediate monocytes
Butyricimonas,KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,0.0878719095007837,1.746837393281e-06,Intermediate monocytes
Butyricimonas,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,-0.0162839634723315,0.376545433215945,Intermediate monocytes
Butyricimonas,KEGG_PPAR_SIGNALING_PATHWAY,-0.0490024754409028,0.00775767664582998,Intermediate monocytes
Butyricimonas,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,-0.0258501794378586,0.160348117680317,Intermediate monocytes
Butyricimonas,KEGG_PRIMARY_IMMUNODEFICIENCY,0.0209105626553076,0.256136722039127,Intermediate monocytes
Butyricimonas,KEGG_PRION_DISEASES,-0.0238821599292037,0.194635155605602,Intermediate monocytes
Butyricimonas,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,0.0478307712360726,0.0093576791976246,Intermediate monocytes
Butyricimonas,KEGG_PROPANOATE_METABOLISM,-0.0235832103716566,0.200281977752799,Intermediate monocytes
Butyricimonas,KEGG_PROSTATE_CANCER,0.0678014707648839,0.000227924501584922,Intermediate monocytes
Butyricimonas,KEGG_PROTEASOME,-0.120436749039449,5.25133576356847e-11,Intermediate monocytes
Butyricimonas,KEGG_PROTEIN_EXPORT,-0.063095805181487,0.000604637773620595,Intermediate monocytes
Butyricimonas,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,0.0196164576775572,0.286750162815104,Intermediate monocytes
Butyricimonas,KEGG_PURINE_METABOLISM,0.00330132707645808,0.857731312581005,Intermediate monocytes
Butyricimonas,KEGG_PYRIMIDINE_METABOLISM,-0.00506106726719017,0.783455929689175,Intermediate monocytes
Butyricimonas,KEGG_PYRUVATE_METABOLISM,-0.0603982897918934,0.00102843656872474,Intermediate monocytes
Butyricimonas,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,0.00270065073517504,0.883411560186265,Intermediate monocytes
Butyricimonas,KEGG_REGULATION_OF_AUTOPHAGY,-0.0595667386527709,0.00120643583111873,Intermediate monocytes
Butyricimonas,KEGG_RENAL_CELL_CARCINOMA,0.043525458987801,0.0180516496578636,Intermediate monocytes
Butyricimonas,KEGG_RENIN_ANGIOTENSIN_SYSTEM,-0.00472555437082645,0.797487982729821,Intermediate monocytes
Butyricimonas,KEGG_RETINOL_METABOLISM,-0.0117546024567878,0.523279680867055,Intermediate monocytes
Butyricimonas,KEGG_RIBOFLAVIN_METABOLISM,-0.0161327932194246,0.380992430377058,Intermediate monocytes
Butyricimonas,KEGG_RIBOSOME,-0.342694267591317,4.27962505957571e-82,Intermediate monocytes
Butyricimonas,KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.0755834927036868,3.95538013365173e-05,Intermediate monocytes
Butyricimonas,KEGG_RNA_DEGRADATION,0.0069774133909001,0.70477786486736,Intermediate monocytes
Butyricimonas,KEGG_RNA_POLYMERASE,-0.0495098415439456,0.00714437391442374,Intermediate monocytes
