species,pathway,cor,pvalue,celltype
Butyricimonas,KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY_BMP_ANTAGONIST,0.0344252794436884,0.00338573188851141,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BRANCHING_MICROTUBULE_NUCLEATION,-0.0764608851253259,7.21433136499151e-11,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_BREAK_INDUCED_REPLICATION,0.0183587081207562,0.118193148167244,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION,0.0342444623490979,0.00355738673061354,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CA2_CAM_CAMK_SIGNALING_PATHWAY,-0.0728358062132584,5.42283006927633e-10,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CA2_CAM_CN_SIGNALING_PATHWAY,-0.0751306439887121,1.52910691378072e-10,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CA2_CAM_VGCC_RYR_SIGNALING_PATHWAY,-0.0907818936149035,9.84399122246145e-15,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CA2_ENTRY_LIGAND_GATED_CA2_CHANNEL,-0.0305957645609488,0.0092084295922899,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CA2_ENTRY_STORE_OPERATED_CA2_CHANNEL,0.00169114349897313,0.885570475137458,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL,0.0129896957642897,0.26897295525184,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CA2_PLCD_ITPR_SIGNALING_PATHWAY,0.0669126877534585,1.19485737180647e-08,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CA2_PYK2_RAS_ERK_SIGNALING_PATHWAY,0.0275216299938189,0.0191575023655388,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CARDIAC_TYPE_VGCC_RYR_SIGNALING,0.0217625966441924,0.0640041288662476,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CASR_PTH_SIGNALING_PATHWAY,0.0454252327695031,0.000109935399056315,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,-0.000906415622747559,0.938517526730293,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY,0.00638971490019556,0.586612734231155,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CCR_CXCR_GNB_G_PI3K_RAC_SIGNALING_PATHWAY,-0.0176717758336097,0.132598722082162,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CD40_NFKB_SIGNALING_PATHWAY,0.034672877408632,0.00316290503997686,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CD80_CD86_CD28_PI3K_SIGNALING_PATHWAY,0.00986245303398686,0.401309055875211,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY,0.0265382973663901,0.0239003490351736,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CDC25_CELL_CYCLE_G2_M,0.0274650579078513,0.0194061870715755,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX,-0.0322919726461908,0.00598381629101988,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CGAS_STING_SIGNALING_PATHWAY,0.0225513389064021,0.0549469564228941,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CHOLESTEROL_BIOSYNTHESIS,0.0134136304196167,0.253657293094448,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS,0.0218830025830839,0.0625465963669142,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CHRNA7_E2F_SIGNALING_PATHWAY,0.0321117649623287,0.00626994170655081,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CITRATE_CYCLE_FIRST_CARBON_OXIDATION,-0.0142545409008521,0.225099104086064,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CITRATE_CYCLE_SECOND_CARBON_OXIDATION_2,-0.0253630544543271,0.0308759979861212,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CLASSICAL_PATHWAY_OF_COMPLEMENT_CASCADE_C4_C2_TO_C3_CONVERTASE_FORMATION,0.107226925587829,5.63655822448412e-20,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_COHESIN_ACETYLATION,0.0182598890724959,0.120186469434032,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE,0.00274179606459517,0.815513653031361,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE,0.048845435194048,3.19528211921643e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_COHESIN_LOADING,0.0600089789569457,3.20134722949709e-07,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_COMMON_PATHWAY_OF_COMPLEMENT_CASCADE_MAC_FORMATION,0.0147153407006801,0.210460860701503,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING,0.0419409428484305,0.000356137785216113,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_COPII_VESICLE_FORMATION,0.0313986192003606,0.00752687833596419,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION,-0.0197613886620029,0.0926077891427321,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION,0.0211570944270095,0.0717648660897021,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CREATINE_PATHWAY,-0.0505208664981389,1.69323345366875e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY,0.00292313763750192,0.803553562187692,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS,-0.00273302244680484,0.816093418377535,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CX3CR1_GNAI_AC_PKA_SIGNALING_PATHWAY,-0.0107304109213318,0.361162550563738,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CXCL12_CXCR4_PKC_ERK_SIGNALING_PATHAWAY,0.078478263386557,2.25343041436226e-11,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CXCR4_GNA12_13_RHO_SIGNALING_PATHWAY,0.0241587150567765,0.0397695701567153,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY,0.0503624514958312,1.79952622209016e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CXCR4_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY,-0.0304069156781418,0.00964969252866658,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY,0.0192658940950246,0.101083781026415,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY,-0.0675005541750942,8.88987982189855e-09,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_ERK_SIGNALING_PATHWAY,-0.00940627185500617,0.423442444112995,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY,-0.00148892117413368,0.899175629068967,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY,0.052064003181403,9.27165810296752e-06,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_DEPHOSPHORYLATION_OF_KINETOCHORE,-0.0314837210230559,0.007365854617724,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_DERMATAN_SULFATE_DEGRADATION,0.0239290339564887,0.041692080893098,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119,0.0576651584115495,9.05119331547115e-07,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC,-0.00740991173608998,0.528321757955478,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_DNA_DEGRADATION_BY_EXTRACELLULAR_ENDOLYSOSOMAL_DNASE,0.0298994089231587,0.010930307830532,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING,-0.000694226855109642,0.952891070859683,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING,0.0355212844977179,0.00249696460435744,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_TERMINATION,-0.0887846877633564,3.72466282699258e-14,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_DOUBLE_HOLLIDAY_JUNCTION_RESOLUTION,0.0138102133044458,0.239889187693113,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_DOUBLE_STRAND_BREAK_SIGNALING,-0.00215578485927776,0.854444127247633,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_DRD1_GNAS_AC_PKA_SIGNALING_PATHWAY,-0.0105674202241737,0.368503056491961,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE,-0.0218407064203321,0.0630554392607135,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_E2_ER_RAS_ERK_SIGNALING_PATHWAY,0.0435296465773186,0.000210559094591157,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EARLY_ENDOSOMAL_FUSION,0.00413763835067679,0.724761669139697,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY,-0.0733969137812686,3.99318299786432e-10,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EGF_EGFR_PI3K_NFKB_SIGNALING_PATHWAY,0.0400687613168672,0.000647010445148631,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EGF_EGFR_PI3K_SIGNALING_PATHWAY,0.0735237965120263,3.72502078253456e-10,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY,-0.0676268223873778,8.34012136770225e-09,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CAMK_SIGNALING_PATHWAY,-0.075674957965475,1.12619864340597e-10,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_ERK_SIGNALING_PATHWAY,0.054864224431542,2.97845145619093e-06,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_ERK_SIGNALING_PATHWAY,0.0204970199636588,0.0810861892796263,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_JNK_SIGNALING_PATHWAY,0.037933065792717,0.0012415773041464,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_PI3K_SIGNALING_PATHWAY,0.033990664181905,0.00381168827110102,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_RALGDS_SIGNALING_PATHWAY,-0.00356243305978189,0.761773005541446,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_RASSF1_SIGNALING_PATHWAY,0.0146007603460806,0.214034743474813,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EGF_ERBB2_RAS_ERK_SIGNALING_PATHWAY,0.0204714204095835,0.0814666158495043,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EGF_JAK_STAT_SIGNALING_PATHWAY,0.00357468796590903,0.760978414829276,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,-0.157697964617316,1.47709022013323e-41,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_III,-0.122613216741342,1.14267313947465e-25,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV,-0.145776543249457,1.06365485309142e-35,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EP_NE_ADRB_CAMP_SIGNALING_PATHWAY,-0.0170111977502578,0.14769909522849,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EREG_EGFR_PI3K_SIGNALING_PATHWAY,0.0710708922331336,1.39914231554938e-09,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EREG_EGFR_RAS_ERK_SIGNALING_PATHWAY,0.0217281829101993,0.0644258279006074,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ERK_RSK_SIGNALING,0.0238993926300626,0.0419458280465886,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION,0.0468214708481534,6.70401078141023e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_EXTRINSIC_APOPTOTIC_PATHWAY,0.0254467059552054,0.0303273063593107,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY,-0.0640728724276379,4.81478895612937e-08,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_FASLG_RIPK1_3_SIGNALING_PATHWAY,0.0293143043596655,0.0125923188292643,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_FAS_JNK_SIGNALING_PATHWAY,0.031494882435317,0.00734496657614519,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_FE3_FERRITIN_TRANSPORT,-0.0550960614874662,2.70449623728082e-06,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_FE_TF_TRANSPORT,0.0349145418171813,0.00295838770780486,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY,0.0709672795366596,1.47817447242131e-09,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY,0.0205847054160944,0.0797940389248575,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY,0.00802983884159877,0.494400716952937,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_ERK_SIGNALING_PATHWAY,0.0180875195518786,0.123726284028033,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_PI3K_SIGNALING_PATHWAY,0.0320608544161262,0.00635297591136305,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_FSHR_GNAS_PKA_SIGNALING_PATHWAY,-0.0178263814358953,0.129243411674361,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY,0.00255177717641341,0.828092271266607,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119,-0.0947466124960604,6.43242678474107e-16,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY,0.0490246410644822,2.98824877740448e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY,0.0216327106814481,0.0656077428569504,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY,0.0369823091033666,0.00164301420097423,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY,0.0037027419649728,0.752690795511993,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GH_JAK_STAT_SIGNALING_PATHWAY,0.0309092091905244,0.00851566724604444,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER,-0.00289325977092926,0.805521027724564,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GLUCONEOGENESIS,-0.0320407300952645,0.00638607024694175,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GLUTATHIONE_BIOSYNTHESIS,-0.0533555615000897,5.52924036238703e-06,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GLYCOGEN_BIOSYNTHESIS,0.0229847445725425,0.0504426233540266,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GLYCOGEN_DEGRADATION,0.00454729922580526,0.698783200936264,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GLYCOGEN_DEGRADATION_AMYLASE_,0.0227223131442739,0.0531315219182621,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GLYCOLYSIS,-0.0825953222951537,1.91350101120301e-12,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE,0.0374182409815018,0.00144606212780496,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY,0.0665096179725047,1.46132567825124e-08,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY,-0.00280537187286088,0.811315565219681,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY,0.0484719894266853,3.6713195431506e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_GPI_ANCHOR_BIOSYNTHESIS,0.0256882671414171,0.0287896196755057,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY,0.0078257553252439,0.505437610489646,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_HH_LIGAND_SECRETION,0.0158727913344349,0.17675564036839,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_PTCH_CORECEPTOR,-0.00139487535737721,0.905513217973236,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_HEME_BIOSYNTHESIS,0.00476057149171563,0.68539469768356,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_HEPARAN_SULFATE_BIOSYNTHESIS,0.0335095749399529,0.00433951840731833,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_HEPARAN_SULFATE_DEGRADATION,0.0400343607334332,0.000654000396354585,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_HGF_MET_PI3K_SIGNALING_PATHWAY,0.069322454324697,3.50006193325215e-09,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_HGF_MET_RAS_ERK_SIGNALING_PATHWAY,0.0175437793670496,0.13542725314525,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY,-0.0323588370179489,0.00588068067147156,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION,-0.000314166866495999,0.978671368625431,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION_IN_ICLR,-0.074690102623241,1.95550484072922e-10,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_HORMONE_LIKE_CYTOKINE_TO_JAK_STAT_SIGNALING_PATHWAY,0.0503323353740169,1.82043968057761e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_HYDROLYSIS_OF_SPHINGOMYELIN,-0.0266751131786079,0.0231847691900759,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ICOSLG_ICOS_PI3K_SIGNALING_PATHWAY,0.0634037648536541,6.63056068107829e-08,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY,0.0476476814474871,4.97115257824159e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_IGF2_IGF1R_PI3K_SIGNALING_PATHWAY,0.0699262051812923,2.55649923205442e-09,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_IGF_IGF1R_PI3K_SIGNALING_PATHWAY,0.0460788136594691,8.73613965553338e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY,0.0216609504031157,0.0652562974558811,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY,0.0408414945522249,0.000507172362438369,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY,-0.0739052783134177,3.02033851147377e-10,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_II_BLOOD_GROUP_ANTIGEN_BIOSYNTHESIS,0.0263374417088257,0.0249855420797731,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY,0.0352063751478086,0.00272752663002798,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_IL12_23_TO_JAK_STAT_SIGNALING_PATHWAY,0.0484378089085225,3.71810269721166e-05,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY,-0.00140604259540512,0.90476035375519,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY,-0.0314590885167584,0.00741214180875985,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY,0.0155660330793804,0.185269669957018,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY,0.0361348687187621,0.00209816461335687,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_INACTIVATION_OF_CONDENSIN_I,0.0228369565875741,0.0519424955227479,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY,0.0123141760512919,0.294666614273012,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_IRE1A_JNK_SIGNALING_PATHWAY,0.0451683180697,0.000120232711815053,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ISOLEUCINE_DEGRADATION,-0.0197336223287508,0.0930671702863096,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY,0.01180040433977,0.31527547006165,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY,-0.0375912640235299,0.00137410946098601,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY,-0.00128645532845217,0.912826908446221,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY,-0.00380641439030833,0.746001908663661,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY,-0.0751855340916056,1.48281067652038e-10,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY,0.0191112529405118,0.103852072048203,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_KEAP1_NRF2_SIGNALING_PATHWAY,-0.0578087007434862,8.50252450546575e-07,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_KERATAN_SULFATE_DEGRADATION,0.0354416600178149,0.00255351443785869,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION,-0.071681538669952,1.01050653121264e-09,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT,-0.0824115033121858,2.14183475775208e-12,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_KISS1_KISS1R_PLCB_PKC_SIGNALING_PATHWAY,0.0638973334127726,5.23806137350554e-08,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_KITLG_KIT_PI3K_SIGNALING_PATHWAY,0.0692599203703382,3.61527808448245e-09,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_KITLG_KIT_RAS_ERK_SIGNALING_PATHWAY,0.0202050725841567,0.0855112412460889,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COAGULATION_CASCADE_PROTHROMBIN_TO_THROMBIN,0.0228263759454741,0.0520512924421025,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COMPLEMENT_CASCADE_C4_C2_TO_C3_CONVERTASE_FORMATION,0.0221012768550813,0.0599743443082045,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_LESION_BYPASS_BY_TLS_AND_DSB_FORMATION,-0.0662740574300315,1.64289425736991e-08,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_LEUCINE_DEGRADATION,0.00421681245659352,0.719715011646858,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_LHCGR_GNAS_PKA_SIGNALING_PATHWAY,-0.0178263814358953,0.129243411674361,Non-classical monocytes
Butyricimonas,KEGG_MEDICUS_REFERENCE_LIGHT_HVEM_NFKB_SIGNALING_PATHWAY,0.00490870245612934,0.6761530274157,Non-classical monocytes
